Date,Open,High,Low,Close,Volume,Adj Close
2015-12-25,4.80,4.80,4.80,4.80,000,4.80
2015-12-24,4.81,4.83,4.78,4.80,104415600,4.80
2015-12-23,4.72,4.80,4.72,4.79,147756200,4.79
2015-12-22,4.71,4.76,4.70,4.73,90712600,4.73
2015-12-21,4.64,4.77,4.64,4.73,220651600,4.73
2015-12-18,4.63,4.74,4.61,4.68,344387500,4.68
2015-12-17,4.66,4.72,4.63,4.67,257050800,4.67
2015-12-16,4.52,4.62,4.52,4.58,289167300,4.58
2015-12-15,4.46,4.53,4.46,4.47,315942600,4.47
2015-12-14,4.45,4.52,4.43,4.48,320845800,4.48
2015-12-11,4.55,4.57,4.50,4.52,205215200,4.52
2015-12-10,4.53,4.59,4.52,4.54,230768900,4.54
2015-12-09,4.60,4.64,4.55,4.55,184370100,4.55
2015-12-08,4.61,4.64,4.58,4.63,228622100,4.63
2015-12-07,4.67,4.69,4.63,4.67,178688900,4.67
2015-12-04,4.67,4.69,4.64,4.65,207276300,4.65
2015-12-03,4.71,4.76,4.70,4.73,154365200,4.73
2015-12-02,4.76,4.81,4.70,4.75,223201900,4.75
2015-12-01,4.73,4.83,4.70,4.74,329694700,4.74
2015-11-30,4.63,4.72,4.62,4.69,431928300,4.69
2015-11-27,4.83,4.83,4.68,4.69,315192100,4.69
2015-11-26,4.80,4.84,4.76,4.78,143232600,4.78
2015-11-25,4.76,4.81,4.73,4.75,231155900,4.75
2015-11-24,4.83,4.83,4.76,4.79,152392500,4.79
2015-11-23,4.86,4.88,4.81,4.86,128611400,4.86
2015-11-20,4.84,4.91,4.81,4.88,184933700,4.88
2015-11-19,4.80,4.87,4.80,4.85,175047300,4.85
2015-11-18,4.75,4.78,4.72,4.75,144987600,4.75
2015-11-17,4.75,4.83,4.73,4.75,232921700,4.75
2015-11-16,4.66,4.73,4.65,4.70,269245800,4.70
2015-11-13,4.78,4.82,4.73,4.75,338949100,4.75
2015-11-12,4.81,4.92,4.78,4.87,267911000,4.87
2015-11-11,4.79,4.82,4.75,4.78,182107600,4.78
2015-11-10,4.82,4.87,4.79,4.81,268260900,4.81
2015-11-09,4.85,4.97,4.82,4.88,262511100,4.88
2015-11-06,4.92,4.95,4.86,4.87,227432200,4.87
2015-11-05,4.98,5.02,4.93,4.97,162828500,4.97
2015-11-04,4.86,5.07,4.86,4.98,429508500,4.98
2015-11-03,4.90,4.92,4.84,4.85,203895200,4.85
2015-11-02,4.90,4.92,4.82,4.84,271492600,4.84
2015-10-30,4.98,5.01,4.91,4.95,162896000,4.95
2015-10-29,5.02,5.03,4.91,4.97,321687400,4.97
