Date,Open,High,Low,Close,Volume,Adj Close
2015-12-25,33.85,33.85,33.85,33.85,000,33.85
2015-12-24,33.70,34.10,33.70,33.85,1577300,33.85
2015-12-23,33.00,33.95,32.95,33.40,4652700,33.40
2015-12-22,32.95,33.25,32.75,32.90,1729100,32.90
2015-12-21,31.60,33.30,31.60,32.60,4809100,32.60
2015-12-18,32.05,32.70,31.85,32.15,3995400,32.15
2015-12-17,32.35,33.25,32.20,32.55,4077600,32.55
2015-12-16,32.40,32.80,32.00,32.05,4156100,32.05
2015-12-15,32.00,32.70,31.60,32.00,2997900,32.00
2015-12-14,30.50,32.80,30.45,32.40,7539300,32.40
2015-12-11,32.35,32.40,31.25,31.40,6959500,31.40
2015-12-10,33.00,33.70,32.35,32.40,3418900,32.40
2015-12-09,33.50,33.50,32.70,33.20,3539100,33.20
2015-12-08,33.60,34.00,32.85,33.20,3914100,33.20
2015-12-07,33.90,34.15,33.25,33.55,2672200,33.55
2015-12-04,34.05,34.30,33.75,33.80,4191200,33.80
2015-12-03,34.10,35.25,33.40,34.70,10780500,34.70
2015-12-02,32.90,34.25,32.80,34.15,10330000,34.15
2015-12-01,32.60,32.90,32.30,32.75,4658200,32.75
2015-11-30,31.90,32.50,31.65,32.10,5805600,32.10
2015-11-27,33.50,33.60,31.70,31.85,8506700,31.85
2015-11-26,33.60,33.90,33.15,33.25,2276600,33.25
2015-11-25,33.30,33.50,33.00,33.20,5456000,33.20
2015-11-24,33.95,33.95,33.05,33.10,6083500,33.10
2015-11-23,34.35,34.70,33.65,33.70,4534800,33.70
2015-11-20,33.95,34.55,33.60,34.40,2751600,34.40
2015-11-19,34.35,34.45,33.95,34.05,2026800,34.05
2015-11-18,33.80,34.35,33.65,33.75,3213300,33.75
2015-11-17,34.05,35.05,33.65,33.70,5079800,33.70
2015-11-16,34.30,34.30,33.50,33.70,5450700,33.70
2015-11-13,34.15,35.35,34.15,34.75,4965000,34.75
2015-11-12,35.05,35.75,34.50,34.90,6190500,34.90
2015-11-11,34.90,35.80,34.35,34.70,4568000,34.70
2015-11-10,35.55,35.95,35.10,35.10,3754500,35.10
2015-11-09,35.50,37.50,35.50,36.00,4469900,36.00
2015-11-06,35.15,36.50,34.80,35.95,4510900,35.95
2015-11-05,34.15,36.20,34.15,35.15,8968700,35.15
2015-11-04,33.60,35.35,33.60,34.50,6384900,34.50
2015-11-03,33.80,34.25,33.45,33.55,2167700,33.55
2015-11-02,33.30,34.10,33.10,33.50,3918800,33.50
2015-10-30,34.15,34.40,33.40,34.20,4955800,34.20
2015-10-29,36.00,36.00,33.75,34.05,7361200,34.05
2015-10-28,36.10,36.85,35.50,35.75,2349600,35.75
2015-10-27,37.20,37.20,35.55,36.60,2468600,36.60
2015-10-26,36.80,37.40,36.30,36.55,3153800,36.55
2015-10-23,36.00,36.50,35.85,36.30,3087300,36.30
2015-10-22,35.60,36.15,35.25,35.70,2539700,35.70
2015-10-21,36.05,36.05,36.05,36.05,000,36.05
2015-10-20,35.85,36.35,35.50,36.05,1793800,36.05
2015-10-19,36.50,36.70,35.80,36.30,3256300,36.30
2015-10-16,36.80,36.85,36.20,36.45,2551000,36.45
2015-10-15,35.80,36.65,35.65,36.00,2762200,36.00
2015-10-14,35.00,35.50,34.85,35.45,2755000,35.45
2015-10-13,36.30,36.85,35.45,35.85,2925400,35.85
2015-10-12,36.05,36.95,36.05,36.35,3098300,36.35
2015-10-09,36.20,36.75,35.90,36.25,3703400,36.25
2015-10-08,35.95,36.30,35.35,36.00,4023400,36.00
2015-10-07,34.60,36.65,34.60,36.25,7909500,36.25
2015-10-06,36.10,36.15,34.80,35.10,3249200,35.10
2015-10-05,35.10,35.95,35.10,35.45,4618500,35.45
2015-10-02,33.40,34.90,33.00,34.55,6070600,34.55
2015-10-01,33.30,33.30,33.30,33.30,000,33.30
2015-09-30,32.90,33.35,32.85,33.30,5837700,33.30
2015-09-29,32.80,33.65,32.45,32.60,8499100,32.60
2015-09-28,34.75,34.75,34.75,34.75,000,34.75
2015-09-25,34.15,35.00,33.75,34.75,4190200,34.75
2015-09-24,34.00,35.10,33.85,34.55,3830800,34.55
2015-09-23,34.75,34.75,33.20,34.45,9120500,34.45
2015-09-22,34.20,35.45,34.15,34.75,6887500,34.75
2015-09-21,33.95,34.35,33.50,34.25,3129200,34.25
2015-09-18,34.30,34.90,33.90,34.60,5189800,34.60
2015-09-17,33.60,34.70,33.60,33.90,7729100,33.90
2015-09-16,32.50,34.15,31.90,33.65,9480300,33.65
2015-09-15,31.45,32.15,31.15,31.60,3380500,31.60
2015-09-14,32.00,32.35,30.75,31.45,3605800,31.45
2015-09-11,31.20,32.55,31.10,31.55,5751300,31.55
2015-09-10,31.00,31.85,30.35,31.50,3766800,31.50
2015-09-09,31.05,31.90,30.65,31.50,8626900,31.50
2015-09-08,28.75,30.80,28.25,30.55,9940700,30.55
2015-09-07,27.80,29.35,27.80,28.25,4781700,28.25
2015-09-04,28.10,28.50,27.40,28.30,4840500,28.30
2015-09-03,28.40,28.40,28.40,28.40,000,28.40
2015-09-02,28.45,29.35,27.55,28.40,8931600,28.40
2015-09-01,29.30,29.65,28.35,28.75,5970100,28.75
2015-08-31,30.65,30.75,29.50,30.30,8906800,30.30
2015-08-28,30.80,31.75,30.30,30.45,13178900,30.45
2015-08-27,28.40,30.85,28.40,30.60,13806800,30.60
2015-08-26,28.80,29.55,27.20,27.85,11759900,27.85
2015-08-25,29.35,30.60,27.90,28.45,10606600,28.45
2015-08-24,29.75,29.75,27.05,28.50,8161800,28.50
2015-08-21,30.05,31.00,30.05,30.70,4220900,30.70
2015-08-20,32.30,32.30,30.95,31.35,3548200,31.35
2015-08-19,31.90,32.60,31.70,32.30,3196400,32.30
2015-08-18,32.90,33.45,31.75,32.10,6119000,32.10
2015-08-17,32.55,33.30,32.10,33.10,2896300,33.10
2015-08-14,33.35,34.10,33.20,33.30,2241900,33.30
2015-08-13,33.10,34.15,33.05,33.65,3377700,33.65
2015-08-12,33.60,33.95,32.60,33.10,4821900,33.10
2015-08-11,35.00,36.20,33.85,34.30,6373100,34.30
2015-08-10,33.90,35.30,33.20,35.00,7320000,35.00
2015-08-07,33.00,34.65,33.00,34.25,4880800,34.25
2015-08-06,32.55,33.45,32.15,33.05,3871700,33.05
2015-08-05,32.65,33.05,32.55,32.65,2361200,32.65
2015-08-04,32.70,33.35,32.00,32.65,6991500,32.65
2015-08-03,33.30,33.30,31.75,32.25,7347500,32.25
2015-07-31,34.00,34.25,32.95,33.30,5175400,33.30
2015-07-30,34.20,34.95,33.70,33.80,6074100,33.80
2015-07-29,34.45,35.00,33.20,33.90,9240300,33.90
2015-07-28,35.95,36.30,33.75,33.80,11352600,33.80
2015-07-27,37.30,37.40,35.20,35.70,6138600,35.70
2015-07-24,39.00,39.00,37.80,37.85,4978600,37.85
2015-07-23,37.30,39.05,37.00,38.60,5123000,38.60
2015-07-22,38.50,38.50,36.80,37.40,4866400,37.40
2015-07-21,38.10,39.15,37.55,38.80,4353300,38.80
2015-07-20,39.40,39.40,38.05,38.50,2578100,38.50
