Date,Open,High,Low,Close,Volume,Adj Close
2015-12-28,24.80,24.80,24.30,24.35,4704400,24.35
2015-12-25,24.80,24.80,24.80,24.80,000,24.80
2015-12-24,24.95,24.95,24.50,24.80,4451500,24.80
2015-12-23,24.45,24.95,24.45,24.60,13892600,24.60
2015-12-22,24.20,24.40,23.85,24.30,13733700,24.30
2015-12-21,23.60,24.40,23.25,24.35,26606700,24.35
2015-12-18,23.10,23.80,23.10,23.55,13085700,23.55
2015-12-17,23.30,24.00,23.20,23.70,22262200,23.70
2015-12-16,22.60,23.45,22.30,23.10,15890000,23.10
2015-12-15,22.30,22.65,22.20,22.25,8529300,22.25
2015-12-14,22.80,22.80,22.30,22.60,9477200,22.60
2015-12-11,23.40,23.40,22.75,23.15,9693400,23.15
2015-12-10,22.85,23.45,22.65,23.20,7551700,23.20
2015-12-09,23.00,23.10,22.50,22.85,6791800,22.85
2015-12-08,23.50,23.60,22.65,22.90,18859900,22.90
2015-12-07,23.50,24.00,23.50,23.90,10197500,23.90
2015-12-04,23.70,23.70,23.35,23.65,8633400,23.65
2015-12-03,23.80,24.20,23.70,24.00,7901500,24.00
2015-12-02,23.85,24.20,23.50,24.00,14657300,24.00
2015-12-01,23.10,23.85,23.05,23.80,20296700,23.80
2015-11-30,22.75,23.30,22.75,22.80,8260200,22.80
2015-11-27,23.40,23.60,22.75,22.95,11015000,22.95
2015-11-26,23.85,23.95,23.40,23.55,8072600,23.55
2015-11-25,23.65,23.75,23.30,23.60,10760900,23.60
2015-11-24,23.25,23.65,23.05,23.45,12596600,23.45
2015-11-23,23.90,24.00,23.00,23.10,23257000,23.10
2015-11-20,24.10,24.15,23.75,24.05,13824200,24.05
2015-11-19,23.85,24.40,23.65,24.30,15671800,24.30
2015-11-18,24.80,24.85,23.60,23.75,26241400,23.75
2015-11-17,25.30,25.45,24.85,24.90,12368700,24.90
2015-11-16,24.50,25.00,24.45,24.60,11945100,24.60
2015-11-13,25.35,25.60,25.15,25.25,14312600,25.25
2015-11-12,25.45,26.15,25.30,25.85,15763000,25.85
2015-11-11,25.40,25.70,25.05,25.20,17337300,25.20
2015-11-10,25.50,25.70,25.05,25.40,32730000,25.40
2015-11-09,27.00,27.05,26.35,26.45,15994700,26.45
2015-11-06,26.85,27.05,26.50,26.80,44144200,26.80
2015-11-05,26.80,27.00,26.50,26.75,40683300,26.75
2015-11-04,27.50,27.75,26.75,26.75,37246400,26.75
2015-11-03,27.05,28.25,27.00,27.35,30109400,27.35
2015-11-02,27.10,27.30,26.30,26.35,11721400,26.35
2015-10-30,26.80,27.10,26.50,26.65,9489600,26.65
2015-10-29,26.85,27.30,26.60,26.65,12103400,26.65
2015-10-28,26.40,27.05,26.30,26.50,9128600,26.50
2015-10-27,26.75,27.00,26.00,26.80,11641100,26.80
2015-10-26,27.25,27.80,26.95,27.10,13965800,27.10
2015-10-23,27.75,27.85,26.65,26.95,18367400,26.95
2015-10-22,25.65,27.30,25.65,27.20,20456300,27.20
2015-10-21,26.70,26.70,26.70,26.70,000,26.70
2015-10-20,26.10,26.75,25.35,26.70,29316100,26.70
2015-10-19,27.85,27.90,26.35,26.70,32878500,26.70
2015-10-16,28.75,28.95,27.55,28.10,46402300,28.10
2015-10-15,26.70,29.50,26.25,29.10,46516500,29.10
2015-10-14,26.50,26.75,25.65,26.15,23849900,26.15
2015-10-13,25.55,27.25,25.40,26.30,43161100,26.30
2015-10-12,26.00,26.15,24.40,24.80,26593200,24.80
2015-10-09,25.85,26.15,25.35,25.55,23409600,25.55
2015-10-08,24.80,25.90,24.75,25.05,29973700,25.05
2015-10-07,23.80,24.75,23.35,24.70,26712100,24.70
2015-10-06,23.50,24.15,23.20,23.75,36198700,23.75
2015-10-05,23.85,23.85,22.25,22.85,33540300,22.85
2015-10-02,19.94,22.30,19.78,21.70,45773600,21.70
2015-10-01,19.70,19.70,19.70,19.70,000,19.70
2015-09-30,20.05,20.10,19.02,19.70,25788800,19.70
2015-09-29,20.35,20.40,19.74,19.86,46237900,19.86
2015-09-28,21.35,21.35,21.35,21.35,000,21.35
2015-09-25,21.20,22.10,21.00,21.35,38283600,21.35
2015-09-24,21.30,21.40,20.45,20.55,25010800,20.55
2015-09-23,22.15,22.25,21.05,21.30,31393200,21.30
2015-09-22,23.40,23.60,22.40,22.45,23175900,22.45
2015-09-21,23.65,24.10,23.25,23.35,14114900,23.35
2015-09-18,23.80,24.55,23.70,24.30,23590900,24.30
2015-09-17,24.00,24.00,23.10,23.35,25969700,23.35
2015-09-16,22.55,23.90,22.40,23.55,17320300,23.55
2015-09-15,22.35,22.85,22.10,22.15,10341500,22.15
2015-09-14,23.15,23.15,22.05,22.45,11040800,22.45
2015-09-11,23.25,23.25,22.80,23.00,11359900,23.00
2015-09-10,23.15,23.40,22.80,23.00,11433700,23.00
2015-09-09,24.00,24.30,23.30,23.80,30754000,23.80
2015-09-08,22.65,23.90,22.55,23.60,20370400,23.60
2015-09-07,23.30,23.45,22.25,22.40,23781200,22.40
2015-09-04,23.25,24.00,23.00,23.60,19096900,23.60
2015-09-03,22.95,22.95,22.95,22.95,000,22.95
2015-09-02,23.90,23.90,22.00,22.95,25664200,22.95
2015-09-01,25.00,25.20,23.60,23.95,29170200,23.95
2015-08-31,26.00,26.30,24.75,24.85,17298300,24.85
2015-08-28,28.00,28.00,26.20,26.30,25384600,26.30
2015-08-27,24.95,26.15,24.45,26.05,26806200,26.05
2015-08-26,25.40,26.00,24.10,24.25,28444500,24.25
2015-08-25,25.80,27.10,24.75,25.70,23573600,25.70
2015-08-24,27.00,27.55,25.20,25.80,27746000,25.80
2015-08-21,28.05,28.75,28.00,28.10,24660000,28.10
2015-08-20,30.80,31.00,28.85,29.35,33657600,29.35
2015-08-19,32.60,32.70,30.80,31.25,25348900,31.25
2015-08-18,33.70,33.80,32.55,32.70,13857400,32.70
2015-08-17,33.80,34.35,33.15,33.70,8988100,33.70
2015-08-14,33.85,34.55,33.70,34.25,12002200,34.25
2015-08-13,34.50,35.25,33.80,33.85,13123700,33.85
2015-08-12,36.30,36.30,34.35,34.90,17233800,34.90
2015-08-11,37.75,37.80,36.30,36.65,11580500,36.65
2015-08-10,37.00,37.85,36.05,37.10,13796600,37.10
2015-08-07,35.90,37.00,35.65,36.95,12558200,36.95
2015-08-06,35.55,36.20,35.40,35.75,6281100,35.75
2015-08-05,34.95,36.30,34.75,35.60,12995600,35.60
2015-08-04,34.85,35.45,34.45,34.75,5991600,34.75
2015-08-03,35.20,35.20,34.40,34.70,11844300,34.70
2015-07-31,34.80,35.95,34.65,35.70,21657900,35.70
2015-07-30,34.10,34.65,33.70,33.80,5565800,33.80
2015-07-29,33.35,34.55,33.15,34.30,8369700,34.30
2015-07-28,33.80,34.30,33.10,33.40,9452700,33.40
2015-07-27,34.90,35.20,33.20,33.65,13204000,33.65
2015-07-24,34.80,36.05,34.35,34.90,12914900,34.90
2015-07-23,34.35,36.25,33.85,34.80,22630300,34.80
2015-07-22,34.40,34.40,32.90,33.30,14265100,33.30
2015-07-21,35.10,35.20,33.90,34.05,10119100,34.05
2015-07-20,35.45,35.45,34.25,34.65,7297600,34.65
2015-07-17,34.60,35.30,34.50,35.10,7221600,35.10
2015-07-16,35.25,35.25,34.05,34.75,18031000,34.75
2015-07-15,36.65,36.70,34.90,35.45,17513800,35.45
2015-07-14,36.00,37.80,35.60,36.80,33908900,36.80
2015-07-13,33.60,36.05,33.10,35.45,18326500,35.45
2015-07-10,33.75,34.50,33.10,34.10,17725400,34.10
2015-07-09,30.80,34.45,30.75,33.05,32384200,33.05
2015-07-08,32.45,32.45,29.40,30.80,33032400,30.80
2015-07-07,34.10,34.50,32.60,32.70,17124000,32.70
2015-07-06,34.80,35.50,32.00,33.55,16319900,33.55
2015-07-03,35.00,35.50,34.20,34.70,23979400,34.70
2015-07-02,34.50,35.55,33.20,35.00,75589000,35.00
2015-07-01,30.90,30.90,30.90,30.90,000,30.90
2015-06-30,30.55,31.15,30.15,30.90,17680000,30.90
2015-06-29,32.70,33.30,30.75,31.05,23009700,31.05
2015-06-26,32.95,33.50,32.60,32.85,18630100,32.85
2015-06-25,34.00,34.00,33.15,33.30,9699300,33.30
2015-06-24,33.80,34.55,33.80,33.95,7180400,33.95
2015-06-23,34.30,34.30,33.60,33.95,7448100,33.95
2015-06-22,34.60,34.60,33.30,34.05,7184100,34.05
2015-06-19,34.10,34.80,34.05,34.50,9115800,34.50
2015-06-18,34.25,34.25,33.40,34.20,11002000,34.20
2015-06-17,33.30,34.35,32.85,33.85,10048400,33.85
2015-06-16,33.25,33.75,33.05,33.15,7897900,33.15
2015-06-15,33.45,33.50,32.90,33.25,8075800,33.25
2015-06-12,33.30,33.85,33.05,33.75,10277700,33.75
2015-06-11,33.40,33.90,32.70,32.95,16054200,32.95
2015-06-10,34.30,34.40,33.05,33.40,11519300,33.40
2015-06-09,34.50,34.65,33.60,33.85,17031800,33.85
2015-06-08,35.90,36.20,34.90,35.15,11788700,35.15
2015-06-05,36.45,37.25,34.75,35.75,32168300,35.75
2015-06-04,34.55,36.90,34.55,36.00,41768500,36.00
2015-06-03,35.30,35.45,34.50,34.85,24076200,34.85
2015-06-02,35.50,36.35,34.90,35.05,18352300,35.05
2015-06-01,37.00,37.10,35.40,35.45,28180100,35.45
2015-05-29,37.65,37.80,36.75,37.10,17826800,37.10
2015-05-28,38.60,38.60,37.10,37.15,21851100,37.15
2015-05-27,39.30,39.30,38.15,38.40,9733200,38.40
2015-05-26,40.00,40.00,38.70,38.80,15270700,38.80
2015-05-25,39.50,39.50,39.50,39.50,000,39.50
2015-05-22,39.25,39.70,38.90,39.50,20265500,39.50
