Date,Open,High,Low,Close,Volume,Adj Close
2015-12-28,43.50,43.70,43.00,43.15,1003600,43.15
2015-12-25,43.65,43.65,43.65,43.65,000,43.65
2015-12-24,43.30,43.85,43.25,43.65,1190100,43.65
2015-12-23,42.90,43.50,42.90,43.05,1589100,43.05
2015-12-22,42.20,43.20,41.80,42.85,2069100,42.85
2015-12-21,42.10,42.90,42.10,42.30,1955300,42.30
2015-12-18,42.20,43.00,42.10,42.50,5135100,42.50
2015-12-17,42.40,42.70,41.80,42.55,5491700,42.55
2015-12-16,41.75,42.55,41.75,42.30,6442300,42.30
2015-12-15,41.55,42.55,41.55,42.10,3844600,42.10
2015-12-14,41.50,42.35,41.50,42.15,4293400,42.15
2015-12-11,42.90,43.25,42.35,42.45,4337600,42.45
2015-12-10,43.20,43.55,42.95,43.30,4986000,43.30
2015-12-09,43.95,44.20,43.45,43.75,3060700,43.75
2015-12-08,44.55,44.55,43.15,44.20,4501200,44.20
2015-12-07,44.80,44.85,44.45,44.70,2750100,44.70
2015-12-04,44.20,44.40,44.00,44.30,3887900,44.30
2015-12-03,44.80,45.05,44.35,44.40,2131400,44.40
2015-12-02,45.00,45.70,44.75,44.90,5431000,44.90
2015-12-01,44.60,44.95,44.05,44.70,2873300,44.70
2015-11-30,44.80,44.95,43.80,44.50,3841500,44.50
2015-11-27,45.85,45.85,44.40,44.60,3134700,44.60
2015-11-26,47.65,47.65,45.60,45.85,2538900,45.85
2015-11-25,45.45,46.05,45.25,45.55,1987200,45.55
2015-11-24,45.95,46.00,45.05,45.70,1932800,45.70
2015-11-23,45.85,46.10,45.35,45.75,1999500,45.75
2015-11-20,44.60,45.95,44.60,45.90,2428900,45.90
2015-11-19,44.50,45.40,44.45,44.80,3310400,44.80
2015-11-18,44.50,44.55,43.65,43.85,1767300,43.85
2015-11-17,43.75,44.70,43.35,44.30,3645500,44.30
2015-11-16,43.85,43.90,42.80,43.30,4565400,43.30
2015-11-13,44.25,44.75,44.10,44.50,2017600,44.50
2015-11-12,44.00,45.35,43.95,45.20,4065200,45.20
2015-11-11,44.75,45.20,43.85,44.00,4297600,44.00
2015-11-10,45.30,45.45,44.30,44.75,3615800,44.75
2015-11-09,47.00,47.00,45.55,45.75,6652100,45.75
2015-11-06,47.50,47.95,47.30,47.35,2405700,47.35
2015-11-05,48.20,48.40,47.50,47.90,2333800,47.90
2015-11-04,47.35,49.30,47.25,48.20,7298400,48.20
2015-11-03,46.55,47.40,46.50,46.95,2825300,46.95
2015-11-02,46.35,46.65,45.55,46.00,1902000,46.00
2015-10-30,46.85,46.90,46.15,46.35,2631800,46.35
2015-10-29,47.50,47.50,46.55,46.65,2178500,46.65
2015-10-28,47.35,47.35,46.80,46.95,1267200,46.95
2015-10-27,47.55,47.55,46.50,47.35,2103700,47.35
2015-10-26,48.00,48.00,47.00,47.15,1820800,47.15
2015-10-23,48.25,48.25,47.15,47.30,3172500,47.30
2015-10-22,46.50,46.80,45.80,46.40,3174300,46.40
2015-10-21,46.20,46.20,46.20,46.20,000,46.20
2015-10-20,46.20,47.20,46.15,46.20,2331300,46.20
2015-10-19,47.70,47.75,46.10,46.60,2954000,46.60
2015-10-16,46.80,47.65,46.50,47.55,4529100,47.55
2015-10-15,45.80,46.35,45.45,46.20,4599900,46.20
