Date,Open,High,Low,Close,Volume,Adj Close
2015-12-25,28.05,28.05,28.05,28.05,000,28.05
2015-12-24,27.30,28.10,27.30,28.05,1205600,28.05
2015-12-23,27.35,27.55,27.30,27.50,1334400,27.50
2015-12-22,27.35,27.35,27.10,27.15,1074000,27.15
2015-12-21,27.35,27.35,26.95,27.15,1137900,27.15
2015-12-18,27.20,27.55,27.10,27.15,2205600,27.15
2015-12-17,26.50,27.80,26.50,27.45,3074000,27.45
2015-12-16,26.30,26.60,26.15,26.50,1526100,26.50
2015-12-15,26.30,26.40,25.90,25.95,1568700,25.95
2015-12-14,26.20,26.35,25.85,26.30,1386500,26.30
2015-12-11,27.00,27.00,26.35,26.40,1410200,26.40
2015-12-10,26.85,27.10,26.70,26.75,1476600,26.75
2015-12-09,27.75,27.75,26.95,27.00,2039800,27.00
2015-12-08,28.30,28.30,27.30,27.50,3040400,27.50
2015-12-07,27.95,28.35,27.70,28.10,3575000,28.10
2015-12-04,27.80,27.80,27.20,27.60,3209000,27.60
2015-12-03,27.55,27.95,27.30,27.75,2943700,27.75
2015-12-02,28.05,28.30,27.75,28.05,1634000,28.05
2015-12-01,27.50,28.10,27.35,27.80,3097700,27.80
2015-11-30,27.55,28.45,27.15,27.70,10537500,27.70
2015-11-27,28.80,28.80,27.60,27.80,2490500,27.80
2015-11-26,28.75,29.00,28.30,28.45,1453200,28.45
2015-11-25,28.50,28.80,28.30,28.65,1537600,28.65
2015-11-24,28.85,28.85,28.40,28.65,1198100,28.65
2015-11-23,28.70,28.95,28.50,28.85,1712900,28.85
2015-11-20,29.60,29.60,28.05,28.50,2764800,28.50
2015-11-19,28.30,28.65,28.00,28.55,2633200,28.55
2015-11-18,28.15,28.40,27.70,28.10,1398300,28.10
2015-11-17,28.00,28.15,27.60,27.90,1432700,27.90
2015-11-16,27.70,27.95,27.30,27.65,2217500,27.65
2015-11-13,29.00,29.00,27.95,28.00,2908200,28.00
2015-11-12,28.80,28.95,28.05,28.85,3439900,28.85
2015-11-11,28.05,28.60,28.05,28.25,1698100,28.25
2015-11-10,28.90,28.90,28.05,28.15,4889700,28.15
2015-11-09,28.55,29.25,28.45,29.00,1835400,29.00
2015-11-06,29.05,29.35,28.80,29.05,4301900,29.05
2015-11-05,29.40,29.45,29.10,29.15,1313900,29.15
